id,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
4762,0.999418,0.000000,0.000000,0.000000,0.000000,0.000579,0.000003,0.000000,0.000000,0.000000
4763,0.000000,0.992123,0.000122,0.000269,0.000185,0.000003,0.000000,0.000003,0.003491,0.003804
4764,0.000001,0.000241,0.917482,0.080405,0.000000,0.000074,0.000000,0.000255,0.001541,0.000000
4765,0.000000,0.000656,0.000054,0.925786,0.000000,0.003144,0.000000,0.056124,0.000998,0.013239
4766,0.000000,0.000004,0.000000,0.000000,0.991286,0.000101,0.000028,0.000003,0.000180,0.008397
4767,0.013084,0.000002,0.000838,0.000497,0.042086,0.752244,0.035264,0.000081,0.151449,0.004454
4752,0.000291,0.000000,0.000867,0.000000,0.000905,0.000049,0.997718,0.000000,0.000169,0.000000
4753,0.000000,0.000007,0.000058,0.014019,0.000000,0.000288,0.000000,0.981550,0.000058,0.004019
4754,0.000000,0.011924,0.002729,0.002197,0.000206,0.000519,0.000001,0.001898,0.919770,0.060757
4755,0.000000,0.001392,0.000002,0.000097,0.022492,0.000563,0.000000,0.000822,0.012585,0.962046
4756,0.969885,0.000000,0.000001,0.000031,0.000000,0.030021,0.000003,0.000058,0.000001,0.000000
4757,0.000000,0.984876,0.002530,0.001490,0.000016,0.000003,0.000000,0.000174,0.006640,0.004271
4758,0.000000,0.000157,0.997614,0.001589,0.000000,0.000003,0.000001,0.000000,0.000636,0.000000
4759,0.000000,0.000051,0.000459,0.995151,0.000000,0.000676,0.000000,0.003502,0.000133,0.000029
4760,0.000000,0.000022,0.000002,0.000000,0.995799,0.000025,0.000124,0.000000,0.001029,0.002998
4761,0.003293,0.000046,0.004667,0.000193,0.448748,0.147210,0.244864,0.000024,0.146551,0.004403
4762,0.000278,0.000000,0.000488,0.000000,0.012378,0.000133,0.986416,0.000000,0.000307,0.000000
4763,0.000000,0.000000,0.000000,0.001061,0.000000,0.000045,0.000000,0.996284,0.000001,0.002609
4764,0.000000,0.000555,0.002016,0.000059,0.000104,0.000211,0.000058,0.000000,0.996800,0.000195
4765,0.000000,0.003295,0.000004,0.000016,0.179693,0.000118,0.000000,0.000486,0.004698,0.811689
4766,0.000000,0.997986,0.000505,0.000318,0.000012,0.000000,0.000000,0.000005,0.000648,0.000525
4767,0.997121,0.000000,0.000000,0.000000,0.000000,0.001669,0.001208,0.000000,0.000001,0.000000
4768,0.000000,0.984444,0.000224,0.001139,0.000046,0.000003,0.000000,0.000144,0.001684,0.012317
4769,0.000000,0.000410,0.994807,0.002257,0.000000,0.000003,0.000001,0.000000,0.002522,0.000000
4770,0.000003,0.000000,0.000000,0.000005,0.000064,0.001835,0.000000,0.969466,0.000000,0.028625
4771,0.000784,0.000000,0.000015,0.004520,0.000506,0.965662,0.000026,0.002987,0.009395,0.016104
4772,0.000000,0.004749,0.000929,0.980839,0.000000,0.001899,0.000000,0.009692,0.000279,0.001612
4773,0.000001,0.000000,0.000000,0.000000,0.997390,0.000026,0.002487,0.000000,0.000056,0.000040
4774,0.000000,0.000004,0.000000,0.000000,0.991634,0.000024,0.000021,0.000001,0.000662,0.007653
4775,0.991755,0.000000,0.000002,0.000000,0.000003,0.004374,0.003859,0.000000,0.000007,0.000000
4776,0.999693,0.000000,0.000000,0.000000,0.000000,0.000302,0.000005,0.000000,0.000000,0.000000
4777,0.000564,0.000000,0.000197,0.000000,0.007645,0.000171,0.991302,0.000000,0.000122,0.000000
4778,0.000000,0.006168,0.000030,0.002059,0.001619,0.000753,0.000000,0.019699,0.013484,0.956188
4779,0.000672,0.000000,0.000424,0.000000,0.030379,0.000321,0.967963,0.000000,0.000239,0.000000
4780,0.004054,0.000000,0.000287,0.000000,0.028801,0.001034,0.965465,0.000000,0.000359,0.000001
4781,0.060777,0.000000,0.000051,0.000707,0.007393,0.915173,0.000809,0.006876,0.001701,0.006511
4782,0.000000,0.000009,0.000000,0.000055,0.000172,0.000075,0.000000,0.160502,0.000030,0.839158
4783,0.000019,0.000135,0.971323,0.022808,0.000000,0.000701,0.000074,0.000002,0.004938,0.000000
4768,0.000000,0.005988,0.000155,0.865372,0.000000,0.002000,0.000000,0.074364,0.005732,0.046389
4769,0.000000,0.000040,0.000001,0.000000,0.978963,0.000044,0.000031,0.000001,0.003769,0.017151
4770,0.000000,0.006636,0.000027,0.000026,0.434937,0.000329,0.000008,0.000178,0.026355,0.531504
4771,0.000000,0.000536,0.000000,0.000033,0.003749,0.000052,0.000000,0.003491,0.000524,0.991613
4772,0.000000,0.977672,0.000440,0.000157,0.000538,0.000004,0.000000,0.000002,0.017936,0.003252
4773,0.000000,0.000108,0.000044,0.000001,0.962219,0.000436,0.000558,0.000011,0.016881,0.019742
4774,0.995298,0.000000,0.000004,0.000000,0.000000,0.003301,0.001390,0.000000,0.000007,0.000000
4775,0.000000,0.000000,0.000000,0.000155,0.000000,0.000014,0.000000,0.994535,0.000000,0.005296
4776,0.000000,0.000002,0.000000,0.000057,0.001978,0.000560,0.000000,0.399615,0.000025,0.597763
4777,0.003133,0.000000,0.000006,0.001745,0.000231,0.993129,0.000104,0.000203,0.000667,0.000782
4778,0.000000,0.000000,0.000000,0.000006,0.000002,0.000293,0.000000,0.989560,0.000000,0.010140
4779,0.000000,0.000222,0.997048,0.001908,0.000000,0.000007,0.000003,0.000001,0.000811,0.000000
4780,0.000000,0.000369,0.000121,0.996451,0.000000,0.000106,0.000000,0.002782,0.000108,0.000063
4781,0.000000,0.993951,0.000212,0.000423,0.000058,0.000001,0.000000,0.000027,0.001015,0.004312
4782,0.000000,0.000001,0.000001,0.000000,0.998112,0.000024,0.000136,0.000001,0.000268,0.001456
4783,0.000000,0.000056,0.000001,0.000000,0.996379,0.000014,0.000087,0.000000,0.001241,0.002223
4784,0.980334,0.000000,0.000012,0.000000,0.000001,0.004009,0.015616,0.000000,0.000029,0.000000
4785,0.000000,0.001017,0.000001,0.000062,0.020296,0.000205,0.000000,0.002712,0.001103,0.974604
4786,0.000000,0.000251,0.000001,0.000082,0.001005,0.000087,0.000000,0.026699,0.000727,0.971147
4787,0.000375,0.000000,0.001249,0.000000,0.000888,0.000061,0.997111,0.000000,0.000315,0.000000
4788,0.000000,0.926099,0.027850,0.002066,0.000043,0.000010,0.000000,0.000087,0.041829,0.002017
4789,0.000000,0.000595,0.000580,0.000043,0.000687,0.000406,0.000088,0.000001,0.996740,0.000861
4790,0.000000,0.005613,0.000126,0.959057,0.000000,0.002369,0.000000,0.010439,0.006586,0.015809
4791,0.000000,0.003904,0.002036,0.983574,0.000000,0.000103,0.000000,0.008871,0.001280,0.000232
4792,0.000000,0.003285,0.000080,0.091731,0.000000,0.000036,0.000000,0.873720,0.000440,0.030708
4793,0.000000,0.000791,0.000076,0.973852,0.000000,0.000167,0.000000,0.024004,0.000220,0.000889
4794,0.000000,0.000674,0.000001,0.000041,0.012119,0.000128,0.000000,0.002890,0.001129,0.983020
4795,0.000000,0.001283,0.000964,0.000069,0.000765,0.000403,0.000097,0.000001,0.995412,0.001007
4796,0.000000,0.051666,0.027049,0.000675,0.000837,0.000305,0.000198,0.000004,0.918052,0.001215
4797,0.000000,0.000001,0.000000,0.000000,0.994473,0.000055,0.000045,0.000004,0.000250,0.005173
4798,0.000000,0.000000,0.000000,0.000534,0.000000,0.000013,0.000000,0.994930,0.000001,0.004522
4799,0.000000,0.000000,0.000000,0.000064,0.000000,0.000005,0.000000,0.994010,0.000000,0.005921
4784,0.000083,0.000000,0.000215,0.000000,0.002286,0.000027,0.997231,0.000000,0.000157,0.000000
4785,0.000000,0.000278,0.996008,0.002710,0.000000,0.000003,0.000001,0.000001,0.000999,0.000000
4786,0.000000,0.998666,0.000153,0.000161,0.000013,0.000000,0.000000,0.000003,0.000410,0.000596
4787,0.000000,0.009876,0.000003,0.000024,0.045872,0.000050,0.000000,0.000243,0.009085,0.934846
4788,0.000001,0.000307,0.001230,0.000017,0.010054,0.001033,0.002112,0.000000,0.984279,0.000968
4789,0.000000,0.000000,0.000000,0.000838,0.000000,0.000019,0.000000,0.996754,0.000001,0.002388
4790,0.000000,0.002947,0.000352,0.000051,0.000531,0.000149,0.000018,0.000000,0.994423,0.001529
4791,0.000000,0.000896,0.000917,0.000091,0.000585,0.000584,0.000101,0.000001,0.995907,0.000917
4792,0.000000,0.000000,0.000000,0.000066,0.000000,0.000054,0.000000,0.959429,0.000000,0.040450
4793,0.000000,0.001046,0.990146,0.007112,0.000000,0.000002,0.000000,0.000000,0.001694,0.000000
4794,0.000000,0.000149,0.996163,0.002216,0.000000,0.000004,0.000001,0.000000,0.001467,0.000000
4795,0.000000,0.000177,0.000070,0.997506,0.000000,0.000132,0.000000,0.002020,0.000055,0.000041
4796,0.000000,0.004963,0.000008,0.000189,0.008883,0.000248,0.000000,0.002112,0.014109,0.969489
4797,0.000000,0.000165,0.000035,0.990990,0.000000,0.000114,0.000000,0.008570,0.000025,0.000099
4798,0.000000,0.000741,0.000701,0.993511,0.000000,0.000208,0.000000,0.004636,0.000133,0.000070
4799,0.000699,0.000000,0.000010,0.003567,0.000266,0.987700,0.000052,0.000349,0.004184,0.003174
4800,0.005787,0.000000,0.000020,0.000760,0.002908,0.975325,0.000381,0.000811,0.008179,0.005829
4801,0.998132,0.000000,0.000001,0.000000,0.000000,0.001811,0.000055,0.000000,0.000000,0.000000
4802,0.000000,0.000001,0.000001,0.003018,0.000000,0.000031,0.000000,0.994586,0.000001,0.002362
4803,0.000000,0.000022,0.000002,0.000001,0.991182,0.000230,0.000126,0.000009,0.000216,0.008212
4804,0.000673,0.000000,0.000026,0.010119,0.000088,0.961414,0.000012,0.002670,0.015865,0.009133
4805,0.000116,0.000000,0.000206,0.000000,0.004869,0.000047,0.994602,0.000000,0.000160,0.000000
4806,0.001522,0.000000,0.000004,0.001740,0.000129,0.992299,0.000029,0.000381,0.002124,0.001771
4807,0.000000,0.994086,0.001023,0.000239,0.000003,0.000000,0.000000,0.000002,0.004375,0.000271
4808,0.000000,0.000002,0.000000,0.000000,0.998240,0.000042,0.000157,0.000000,0.000390,0.001169
4809,0.000000,0.997056,0.000169,0.000147,0.000017,0.000000,0.000000,0.000006,0.001096,0.001509
4810,0.000000,0.915864,0.001801,0.000107,0.000308,0.000004,0.000004,0.000000,0.081453,0.000458
4811,0.000010,0.049521,0.811120,0.050329,0.000267,0.006149,0.002337,0.000051,0.079944,0.000271
4812,0.000000,0.001353,0.002258,0.001335,0.000025,0.000840,0.000005,0.000011,0.992997,0.001176
4813,0.000000,0.000273,0.998289,0.000891,0.000000,0.000001,0.000001,0.000000,0.000546,0.000000
4814,0.000543,0.000000,0.000441,0.000000,0.001988,0.000102,0.996770,0.000000,0.000157,0.000000
4815,0.000000,0.915231,0.003507,0.000356,0.004516,0.000041,0.000027,0.000002,0.072639,0.003681
4800,0.027907,0.000000,0.000052,0.001839,0.004023,0.946110,0.000347,0.010713,0.001049,0.007960
4801,0.999106,0.000000,0.000001,0.000000,0.000000,0.000779,0.000115,0.000000,0.000000,0.000000
4802,0.000000,0.998752,0.000227,0.000137,0.000004,0.000000,0.000000,0.000002,0.000545,0.000333
4803,0.000000,0.009232,0.986013,0.002883,0.000000,0.000001,0.000001,0.000000,0.001869,0.000000
4804,0.000000,0.000165,0.000418,0.999126,0.000000,0.000107,0.000000,0.000147,0.000035,0.000002
4805,0.000002,0.000003,0.000013,0.000000,0.990686,0.000144,0.008696,0.000000,0.000274,0.000182
4806,0.053693,0.000004,0.001640,0.006194,0.022201,0.879217,0.003986,0.016673,0.002806,0.013586
4807,0.298665,0.000000,0.008557,0.000115,0.002914,0.077231,0.611548,0.000002,0.000964,0.000006
4808,0.000000,0.000002,0.000004,0.001997,0.000000,0.000082,0.000000,0.992208,0.000009,0.005698
4809,0.000000,0.001427,0.001886,0.000256,0.000047,0.000233,0.000007,0.000004,0.995261,0.000879
4810,0.000000,0.000915,0.000069,0.005608,0.001381,0.004707,0.000000,0.117559,0.008741,0.861019
4811,0.998910,0.000000,0.000000,0.000000,0.000000,0.001085,0.000005,0.000000,0.000000,0.000000
4812,0.000000,0.945297,0.003965,0.010734,0.000009,0.000010,0.000000,0.005600,0.009995,0.024391
4813,0.000000,0.196097,0.450738,0.309139,0.000000,0.000058,0.000000,0.003193,0.040536,0.000239
4814,0.000002,0.000020,0.000162,0.946806,0.000000,0.042681,0.000000,0.008710,0.000757,0.000863
4815,0.000000,0.000001,0.000000,0.000000,0.999098,0.000046,0.000521,0.000000,0.000076,0.000259
4816,0.034554,0.000000,0.000013,0.001865,0.000118,0.961025,0.000088,0.001540,0.000236,0.000561
4817,0.019702,0.000000,0.001704,0.000000,0.000048,0.000799,0.977677,0.000000,0.000069,0.000000
4818,0.000000,0.000041,0.000023,0.005742,0.000000,0.000072,0.000000,0.979118,0.000047,0.014955
4819,0.000000,0.006326,0.001474,0.000576,0.000248,0.000373,0.000004,0.000044,0.981705,0.009251
4820,0.000000,0.002127,0.000001,0.000097,0.009682,0.000118,0.000000,0.003730,0.000724,0.983522
4821,0.922144,0.000000,0.000001,0.000027,0.000000,0.077764,0.000008,0.000053,0.000002,0.000000
4822,0.000000,0.990996,0.000145,0.001264,0.000005,0.000001,0.000000,0.000141,0.001123,0.006326
4823,0.000000,0.000797,0.993909,0.003222,0.000000,0.000006,0.000001,0.000002,0.002063,0.000000
4824,0.000000,0.024587,0.007797,0.158062,0.000003,0.002685,0.000000,0.000675,0.798801,0.007391
4825,0.000000,0.000031,0.000005,0.000000,0.997937,0.000024,0.001224,0.000000,0.000406,0.000373
4826,0.012510,0.000001,0.000470,0.011547,0.001192,0.967363,0.000927,0.001707,0.001884,0.002399
4827,0.025790,0.000000,0.001081,0.000001,0.001302,0.002362,0.969332,0.000000,0.000131,0.000000
4828,0.000008,0.000015,0.000688,0.046854,0.000001,0.003369,0.000000,0.943490,0.000250,0.005327
4829,0.000000,0.023768,0.003404,0.000626,0.018050,0.001921,0.000221,0.000030,0.925203,0.026776
4830,0.000001,0.000603,0.040160,0.002003,0.000008,0.001264,0.000059,0.000004,0.955806,0.000092
4831,0.995539,0.000000,0.000002,0.000000,0.000000,0.003409,0.001049,0.000000,0.000001,0.000000
4816,0.046984,0.000002,0.026005,0.000130,0.002863,0.028164,0.893996,0.000000,0.001852,0.000003
4817,0.990464,0.000000,0.000001,0.000004,0.000000,0.009518,0.000010,0.000003,0.000000,0.000000
4818,0.000003,0.007862,0.205219,0.233786,0.000006,0.014504,0.000040,0.000261,0.537735,0.000583
4819,0.000000,0.000773,0.998079,0.000422,0.000000,0.000001,0.000005,0.000000,0.000721,0.000000
4820,0.000013,0.000739,0.050469,0.928882,0.000000,0.016124,0.000005,0.001125,0.002556,0.000085
4821,0.000000,0.000000,0.000000,0.000347,0.000000,0.000015,0.000000,0.988306,0.000001,0.011330
4822,0.000000,0.000532,0.000001,0.000156,0.000144,0.000017,0.000000,0.132236,0.000075,0.866839
4823,0.000000,0.000008,0.000002,0.000001,0.986711,0.000661,0.000163,0.000021,0.000380,0.012052
4824,0.000000,0.000031,0.000033,0.009265,0.000000,0.000122,0.000000,0.978934,0.000066,0.011550
4825,0.000000,0.992430,0.000961,0.001532,0.000022,0.000003,0.000000,0.000060,0.002097,0.002896
4826,0.000000,0.000000,0.000000,0.000248,0.000006,0.000451,0.000000,0.952971,0.000001,0.046324
4827,0.000000,0.236246,0.015503,0.297054,0.000063,0.001191,0.000000,0.330885,0.005772,0.113287
4828,0.000000,0.000012,0.000019,0.002406,0.000003,0.000253,0.000000,0.976618,0.000017,0.020671
4829,0.000000,0.886306,0.001509,0.027329,0.000008,0.000015,0.000000,0.031401,0.001677,0.051755
4830,0.000000,0.000130,0.000034,0.000001,0.992666,0.000228,0.001442,0.000001,0.002328,0.003169
4831,0.998528,0.000000,0.000000,0.000000,0.000000,0.001090,0.000382,0.000000,0.000000,0.000000
4832,0.996875,0.000000,0.000001,0.000000,0.000000,0.002286,0.000837,0.000000,0.000000,0.000000
4833,0.000000,0.976509,0.000831,0.001534,0.000003,0.000002,0.000000,0.000053,0.017536,0.003532
4834,0.000030,0.000000,0.000000,0.000044,0.000003,0.002889,0.000000,0.991829,0.000000,0.005205
4835,0.006940,0.000040,0.008800,0.132357,0.000616,0.815672,0.000531,0.018235,0.009623,0.007187
4836,0.000058,0.000000,0.000000,0.000509,0.000007,0.009659,0.000000,0.976976,0.000004,0.012787
4837,0.000000,0.818393,0.003435,0.065577,0.000002,0.000019,0.000000,0.065492,0.004291,0.042791
4838,0.000000,0.009763,0.013307,0.941621,0.000000,0.002288,0.000000,0.005266,0.026309,0.001446
4839,0.001752,0.000341,0.169623,0.623415,0.000017,0.114218,0.000055,0.076162,0.012327,0.002091
4840,0.000000,0.000174,0.007305,0.986654,0.000000,0.000986,0.000000,0.004333,0.000522,0.000026
4841,0.000000,0.997523,0.000362,0.000564,0.000002,0.000000,0.000000,0.000031,0.000571,0.000947
4842,0.038216,0.000000,0.001891,0.000001,0.000150,0.001340,0.958300,0.000000,0.000103,0.000000
4843,0.000000,0.001084,0.000000,0.000016,0.022971,0.000058,0.000000,0.000650,0.001149,0.974072
4844,0.000000,0.000000,0.000000,0.000044,0.000002,0.000169,0.000000,0.967547,0.000001,0.032237
4845,0.000000,0.985497,0.000282,0.001898,0.000005,0.000001,0.000000,0.000504,0.001409,0.010405
4846,0.000001,0.000369,0.527047,0.453549,0.000000,0.001402,0.000001,0.000082,0.017546,0.000003
4847,0.998466,0.000000,0.000001,0.000000,0.000000,0.001464,0.000069,0.000000,0.000000,0.000000
4832,0.000000,0.091176,0.184800,0.220215,0.000010,0.000890,0.000000,0.432787,0.041470,0.028651
4833,0.013137,0.000000,0.000890,0.000000,0.001411,0.001178,0.983243,0.000000,0.000140,0.000000
4834,0.951829,0.000000,0.000166,0.000037,0.000003,0.045371,0.002518,0.000003,0.000074,0.000000
4835,0.000000,0.006765,0.001994,0.000282,0.000028,0.000089,0.000004,0.000001,0.990382,0.000455
4836,0.000000,0.000700,0.000000,0.000032,0.001482,0.000017,0.000000,0.006183,0.000184,0.991403
4837,0.009227,0.000002,0.000099,0.001856,0.155498,0.734923,0.001183,0.033758,0.000822,0.062633
4838,0.000000,0.000711,0.006431,0.971390,0.000000,0.002612,0.000000,0.002829,0.015726,0.000302
4839,0.027448,0.000000,0.000035,0.005362,0.000041,0.963854,0.000056,0.002145,0.000469,0.000592
4840,0.000000,0.008405,0.001974,0.000008,0.784849,0.000337,0.006424,0.000001,0.190648,0.007354
4841,0.000000,0.001983,0.002798,0.001905,0.000014,0.000548,0.000001,0.000054,0.990427,0.002271
4842,0.000000,0.997110,0.000405,0.000775,0.000002,0.000000,0.000000,0.000062,0.000430,0.001215
4843,0.029224,0.000002,0.000683,0.007205,0.006465,0.938630,0.001752,0.007253,0.001899,0.006887
4844,0.000000,0.000985,0.000000,0.000075,0.000584,0.000016,0.000000,0.021687,0.000119,0.976534
4845,0.669835,0.000000,0.017002,0.000774,0.000460,0.168384,0.142017,0.000014,0.001505,0.000009
4846,0.051608,0.000000,0.008352,0.000009,0.001135,0.005474,0.933119,0.000000,0.000304,0.000000
4847,0.272769,0.000004,0.092865,0.053911,0.000054,0.538368,0.040295,0.000071,0.001651,0.000012
4848,0.000000,0.001078,0.032843,0.880219,0.000000,0.006036,0.000000,0.002855,0.076555,0.000414
4849,0.000000,0.006858,0.001119,0.000711,0.000157,0.000562,0.000014,0.000002,0.988817,0.001761
4850,0.000000,0.996839,0.000093,0.000197,0.000019,0.000000,0.000000,0.000006,0.000854,0.001993
4851,0.000000,0.000020,0.000001,0.000000,0.998293,0.000017,0.000255,0.000000,0.000548,0.000866
4852,0.000001,0.000000,0.000000,0.000017,0.000003,0.001535,0.000000,0.979957,0.000000,0.018486
4853,0.078498,0.000000,0.000032,0.001346,0.000149,0.918333,0.000328,0.000635,0.000394,0.000286
4854,0.000000,0.376650,0.527264,0.008748,0.000001,0.000019,0.000004,0.000005,0.087276,0.000032
4855,0.909264,0.000000,0.000706,0.000084,0.000002,0.074212,0.015393,0.000000,0.000339,0.000000
4856,0.972413,0.000000,0.000010,0.000002,0.000001,0.024029,0.003531,0.000000,0.000013,0.000000
4857,0.000000,0.997589,0.000148,0.000362,0.000003,0.000000,0.000000,0.000015,0.000611,0.001271
4858,0.000000,0.000000,0.000000,0.000088,0.000001,0.000330,0.000000,0.990933,0.000000,0.008647
4859,0.000000,0.006507,0.000945,0.000116,0.091900,0.002746,0.001309,0.000003,0.879561,0.016913
4860,0.000001,0.000069,0.000011,0.000596,0.035061,0.007383,0.000001,0.149481,0.000442,0.806955
4861,0.000421,0.000004,0.002519,0.000001,0.045440,0.001021,0.948975,0.000000,0.001614,0.000003
4862,0.000000,0.061254,0.006080,0.004361,0.000059,0.000333,0.000002,0.000033,0.923217,0.004661
4863,0.000000,0.037210,0.002801,0.016275,0.000032,0.000949,0.000000,0.000287,0.924708,0.017737
4848,0.000000,0.120291,0.829603,0.035328,0.000000,0.000006,0.000000,0.000003,0.014769,0.000001
4849,0.000000,0.000205,0.000656,0.994379,0.000000,0.003284,0.000000,0.000737,0.000651,0.000087
4850,0.145374,0.000005,0.046721,0.004170,0.001105,0.323465,0.475158,0.000004,0.003985,0.000013
4851,0.000000,0.975730,0.000673,0.012416,0.000000,0.000002,0.000000,0.003422,0.000741,0.007015
4852,0.000106,0.041140,0.513123,0.006129,0.066569,0.020149,0.094067,0.000061,0.255693,0.002963
4853,0.000000,0.000019,0.000000,0.000012,0.004027,0.000061,0.000000,0.037158,0.000036,0.958686
4854,0.077596,0.000000,0.000092,0.001293,0.001389,0.914043,0.000940,0.001934,0.001270,0.001443
4855,0.000000,0.183838,0.800010,0.002173,0.000000,0.000002,0.000008,0.000000,0.013968,0.000000
4856,0.998056,0.000000,0.000000,0.000000,0.000000,0.001900,0.000044,0.000000,0.000000,0.000000
4857,0.000000,0.998653,0.000133,0.000134,0.000013,0.000000,0.000000,0.000002,0.000440,0.000625
4858,0.001309,0.000000,0.995643,0.001918,0.000000,0.000336,0.000119,0.000001,0.000674,0.000000
4859,0.000000,0.000211,0.000141,0.998354,0.000000,0.000071,0.000000,0.001144,0.000063,0.000016
4860,0.000000,0.000012,0.000005,0.000000,0.993259,0.000312,0.000523,0.000003,0.001198,0.004686
4861,0.017312,0.000015,0.003733,0.006365,0.020926,0.904574,0.034254,0.000267,0.010060,0.002495
4862,0.000749,0.000000,0.000079,0.000000,0.000827,0.000290,0.996224,0.000000,0.001831,0.000000
4863,0.000002,0.000000,0.000000,0.000171,0.000052,0.001695,0.000000,0.919784,0.000014,0.078281
4864,0.001079,0.000020,0.001906,0.000892,0.015849,0.322149,0.025899,0.000014,0.629353,0.002839
4865,0.000000,0.000171,0.000001,0.000077,0.017057,0.000501,0.000000,0.018801,0.000688,0.962704
4866,0.957941,0.000000,0.000006,0.000001,0.000013,0.035938,0.006076,0.000000,0.000025,0.000000
4867,0.000000,0.997049,0.000289,0.000415,0.000014,0.000000,0.000000,0.000032,0.000377,0.001824
4868,0.857989,0.000000,0.005987,0.006595,0.000000,0.128886,0.000172,0.000022,0.000349,0.000000
4869,0.000000,0.001352,0.000204,0.995130,0.000000,0.000076,0.000000,0.002647,0.000450,0.000142
4870,0.000001,0.000003,0.000003,0.000000,0.996299,0.000340,0.000837,0.000002,0.000498,0.002017
4871,0.888021,0.000000,0.000001,0.000038,0.000000,0.111911,0.000014,0.000007,0.000008,0.000000
4872,0.000035,0.000002,0.002503,0.000000,0.001016,0.000120,0.992658,0.000000,0.003665,0.000000
4873,0.000000,0.000010,0.000001,0.000670,0.000003,0.000086,0.000000,0.866875,0.000051,0.132305
4874,0.000000,0.001085,0.002713,0.000206,0.000289,0.000799,0.000152,0.000001,0.994261,0.000494
4875,0.000000,0.000437,0.000001,0.000023,0.007083,0.000051,0.000000,0.009266,0.000728,0.982411
4876,0.980318,0.000000,0.000000,0.000004,0.000000,0.019664,0.000012,0.000001,0.000000,0.000000
4877,0.000000,0.994694,0.000367,0.000521,0.000023,0.000001,0.000000,0.000038,0.001195,0.003161
4878,0.402075,0.000000,0.436794,0.086297,0.000000,0.073690,0.000326,0.000092,0.000725,0.000000
4879,0.000000,0.000597,0.000365,0.997492,0.000000,0.000352,0.000000,0.001070,0.000079,0.000046
4864,0.000005,0.000057,0.000108,0.000004,0.971129,0.002366,0.005990,0.000005,0.014104,0.006232
4865,0.039534,0.000000,0.002325,0.000012,0.007047,0.019014,0.931321,0.000000,0.000744,0.000002
4866,0.000591,0.000000,0.000452,0.000000,0.000443,0.000208,0.997331,0.000000,0.000974,0.000000
4867,0.000013,0.000000,0.000001,0.000225,0.000088,0.006466,0.000000,0.903310,0.000058,0.089840
4868,0.000251,0.000063,0.003105,0.008180,0.001280,0.281848,0.001663,0.000097,0.699081,0.004431
4869,0.000000,0.000320,0.000009,0.000130,0.038656,0.002476,0.000001,0.003787,0.025049,0.929571
4870,0.000083,0.000000,0.000001,0.000363,0.000554,0.020989,0.000000,0.904809,0.000016,0.073185
4871,0.000000,0.001059,0.000059,0.000047,0.885660,0.002606,0.000243,0.000127,0.007093,0.103105
4872,0.000099,0.000002,0.000603,0.000000,0.015729,0.000906,0.978625,0.000000,0.004036,0.000001
4873,0.000000,0.998815,0.000142,0.000224,0.000004,0.000000,0.000000,0.000003,0.000331,0.000480
4874,0.006485,0.000011,0.001827,0.000052,0.787661,0.065458,0.111410,0.000114,0.021886,0.005095
4875,0.951593,0.000000,0.000070,0.000009,0.000030,0.040586,0.007655,0.000002,0.000055,0.000001
4876,0.000000,0.000050,0.000002,0.000029,0.036882,0.000766,0.000000,0.020194,0.002466,0.939609
4877,0.000009,0.000002,0.000006,0.000213,0.004051,0.006286,0.000000,0.560593,0.000520,0.428320
4878,0.000001,0.008280,0.198477,0.770441,0.000000,0.003856,0.000005,0.000083,0.018824,0.000034
4879,0.000007,0.000000,0.000000,0.000247,0.000038,0.003607,0.000000,0.952503,0.000009,0.043589
4880,0.000000,0.704499,0.015340,0.002875,0.001145,0.000144,0.000007,0.000123,0.258713,0.017155
4881,0.137881,0.000087,0.345529,0.005062,0.017978,0.227933,0.141522,0.001615,0.120314,0.002080
4882,0.000909,0.000000,0.000000,0.000199,0.000439,0.061884,0.000000,0.901157,0.000011,0.035401
4883,0.069803,0.000000,0.000126,0.005163,0.002028,0.880867,0.000270,0.036610,0.000176,0.004957
4884,0.000000,0.000972,0.002520,0.000039,0.003234,0.000805,0.002513,0.000000,0.989618,0.000299
4885,0.149707,0.000004,0.003232,0.000587,0.226628,0.491998,0.115277,0.001130,0.006855,0.004582
4886,0.000000,0.000204,0.000219,0.998184,0.000000,0.000197,0.000000,0.001096,0.000078,0.000022
4887,0.010361,0.000000,0.977699,0.000703,0.000000,0.001762,0.004242,0.000000,0.005232,0.000000
4888,0.029696,0.000001,0.925368,0.029438,0.000000,0.011528,0.000202,0.000080,0.003686,0.000000
4889,0.987684,0.000000,0.000001,0.000001,0.000000,0.012139,0.000174,0.000000,0.000001,0.000000
4890,0.019038,0.000018,0.002574,0.005487,0.073467,0.860573,0.018252,0.002319,0.006573,0.011698
4891,0.000811,0.000076,0.002145,0.007267,0.016776,0.448091,0.000933,0.006088,0.415244,0.102569
4892,0.000139,0.000000,0.000130,0.000000,0.000613,0.000120,0.998561,0.000000,0.000438,0.000000
4893,0.992264,0.000000,0.000013,0.000001,0.000000,0.006913,0.000799,0.000000,0.000010,0.000000
4894,0.000002,0.000183,0.001774,0.972672,0.000000,0.019723,0.000000,0.004591,0.000666,0.000389
4895,0.000000,0.001254,0.002200,0.000524,0.000580,0.002345,0.000156,0.000004,0.991329,0.001608
4880,0.000000,0.996461,0.000653,0.000762,0.000017,0.000001,0.000000,0.000013,0.001034,0.001059
